trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1035,False,"{'a': 0.5, 'e': 0.20417379629755303}",25,5,1.175333866829827,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
1036,False,"{'a': 0.5, 'e': 0.20386061837393432}",30,13,-2.2529064677524024,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1037,False,"{'a': 0.5, 'e': 0.2035479208273945}",20,3,-31.36304488342247,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1038,False,"{'a': 0.5, 'e': 0.20323570292109314}",20,16,7.710370541841264,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.5, 'e': 0.20292396391932005}",20,8,-20.126796081732753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1040,False,"{'a': 0.5, 'e': 0.2026127030874937}",25,17,-34.54067848109014,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1041,False,"{'a': 0.5, 'e': 0.20230191969215908}",25,13,9.641122393282455,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1042,False,"{'a': 0.5, 'e': 0.2019916130009864}",25,12,16.21139999559602,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.5, 'e': 0.201681782282769}",30,16,-52.12245119300099,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
1044,False,"{'a': 0.5, 'e': 0.20137242680742196}",25,3,-12.273451670041165,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
1045,False,"{'a': 0.5, 'e': 0.2010635458459802}",25,15,5.1217385553300545,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.5, 'e': 0.20075513867059672}",20,16,7.541725420529064,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.5, 'e': 0.20044720455454096}",20,12,-10.470702683171812,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1048,False,"{'a': 0.5, 'e': 0.20013974277219707}",35,8,11.922424283784153,"{0: 24, 1: 2, 2: 0, 3: 1, 4: 0}",1
1049,False,"{'a': 0.5, 'e': 0.19983275259906227}",20,3,23.599230924858244,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.5, 'e': 0.19952623331174502}",20,11,15.197177949707244,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.5, 'e': 0.19922018418796342}",30,9,38.36537923649206,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.5, 'e': 0.19891460450654344}",30,24,10.488294876865984,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.5, 'e': 0.19860949354741717}",25,10,-15.36355001160462,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1054,False,"{'a': 0.5, 'e': 0.1983048505916214}",25,12,-2.395656455008771,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1055,False,"{'a': 0.5, 'e': 0.19800067492129544}",20,13,13.288302999761925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.5, 'e': 0.19769696581968}",30,16,25.86225205895269,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.5, 'e': 0.19739372257111495}",20,16,8.122627453526317,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.5, 'e': 0.19709094446103811}",25,20,7.763067935545928,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.5, 'e': 0.19678863077598327}",25,13,21.734137637331358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.5, 'e': 0.1964867808035785}",20,14,13.32383625053091,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.5, 'e': 0.19618539383254477}",25,7,29.39159503095952,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.5, 'e': 0.1958844691526938}",20,0,-12.39996623765715,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1063,False,"{'a': 0.5, 'e': 0.19558400605492696}",25,20,6.8035735878372305,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.5, 'e': 0.19528400383123296}",25,15,7.58255157758423,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.5, 'e': 0.19498446177468676}",25,0,-23.829651996204305,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1066,False,"{'a': 0.5, 'e': 0.19468537917944764}",25,17,6.912991131999757,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.5, 'e': 0.19438675534075736}",20,0,11.261082089694856,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1068,False,"{'a': 0.5, 'e': 0.19408858955493896}",20,0,31.107038144272295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1069,False,"{'a': 0.5, 'e': 0.19379088111939458}",20,0,-16.626294716400306,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1070,False,"{'a': 0.5, 'e': 0.19349362933260428}",20,7,-8.33666570205067,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1071,False,"{'a': 0.5, 'e': 0.19319683349412403}",20,8,8.074358693922001,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1072,False,"{'a': 0.5, 'e': 0.19290049290458422}",20,6,3.908938534738958,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1073,False,"{'a': 0.5, 'e': 0.19260460686568806}",30,23,15.533658320419006,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.5, 'e': 0.19230917468020972}",20,13,14.164650584110468,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.5, 'e': 0.19201419565199304}",25,17,15.859425933824767,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.5, 'e': 0.19171966908594942}",20,4,25.760568401126367,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.5, 'e': 0.19142559428805664}",25,11,18.5803965521509,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 0.19113197056535702}",20,8,-18.345435501796658,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1079,False,"{'a': 0.5, 'e': 0.19083879722595565}",20,6,11.988010048140449,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1080,False,"{'a': 0.5, 'e': 0.19054607357901907}",35,3,-12.788182951441406,"{0: 29, 1: 1, 2: 1, 3: 0, 4: 1}",1
1081,False,"{'a': 0.5, 'e': 0.1902537989347733}",20,0,-37.53788027596202,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1082,False,"{'a': 0.5, 'e': 0.1899619726045026}",35,22,1.5691507043476545,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1083,False,"{'a': 0.5, 'e': 0.1896705939005474}",20,14,9.267778955984811,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.5, 'e': 0.1893796621363031}",30,8,-12.827754207329479,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1085,False,"{'a': 0.5, 'e': 0.1890891766262183}",25,11,-28.3012798427851,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1086,False,"{'a': 0.5, 'e': 0.18879913668579287}",20,0,-16.931761443826804,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1087,False,"{'a': 0.5, 'e': 0.18850954163157702}",25,13,9.51121550128222,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1088,False,"{'a': 0.5, 'e': 0.1882203907811689}",30,12,-18.77519210055578,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1089,False,"{'a': 0.5, 'e': 0.18793168345321368}",25,17,16.195226520755153,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.5, 'e': 0.18764341896740144}",25,0,17.1482125266632,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1091,False,"{'a': 0.5, 'e': 0.1873555966444659}",20,10,-0.7038219811424737,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1092,False,"{'a': 0.5, 'e': 0.18706821580618274}",30,12,11.544278521758748,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1093,False,"{'a': 0.5, 'e': 0.18678127577536774}",35,7,-41.98630610061595,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 1}",1
1094,False,"{'a': 0.5, 'e': 0.18649477587587562}",20,9,12.180785709691994,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.5, 'e': 0.18620871543259804}",25,11,12.855709006402272,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1096,False,"{'a': 0.5, 'e': 0.18592309377146238}",20,11,5.294555194101385,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1097,False,"{'a': 0.5, 'e': 0.18563791021942982}",30,13,11.580381833656327,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1098,False,"{'a': 0.5, 'e': 0.18535316410449393}",20,6,8.614046261629307,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1099,False,"{'a': 0.5, 'e': 0.1850688547556792}",25,17,11.73458732017562,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.5, 'e': 0.18478498150303901}",25,7,-13.543717343734697,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
1101,False,"{'a': 0.5, 'e': 0.18450154367765473}",20,2,20.906512240037276,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.5, 'e': 0.18421854061163342}",20,7,3.9972588073079525,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.18393597163810688}",20,16,7.9652020894020215,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.5, 'e': 0.18365383609122968}",20,14,-1.971056877520805,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1105,False,"{'a': 0.5, 'e': 0.1833721333061777}",25,8,28.26754241753273,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.5, 'e': 0.18309086261914662}",20,5,9.229590564918947,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1107,False,"{'a': 0.5, 'e': 0.18281002336735028}",30,17,22.169047124061013,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.5, 'e': 0.18252961488901925}",20,4,-26.8778964587457,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1109,False,"{'a': 0.5, 'e': 0.18224963652339904}",25,13,24.45247227790099,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.5, 'e': 0.18197008761074876}",20,11,15.693413077650504,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 0.18169096749233948}",30,6,16.361686054086864,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
1112,False,"{'a': 0.5, 'e': 0.18141227551045266}",30,18,21.619730754345305,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.5, 'e': 0.18113401100837864}",20,14,-30.83290348655562,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1114,False,"{'a': 0.5, 'e': 0.180856173330415}",25,12,21.10258787000262,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.5, 'e': 0.18057876182186525}",25,3,-4.780242140560794,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.18030177582903692}",25,0,-41.087350729708916,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1117,False,"{'a': 0.5, 'e': 0.18002521469924035}",20,10,-11.393818417485578,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1118,False,"{'a': 0.5, 'e': 0.17974907778078708}",20,3,16.730829304514398,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1119,False,"{'a': 0.5, 'e': 0.17947336442298809}",20,13,7.352649599999648,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 0.17919807397615264}",25,6,5.294540316240649,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1121,False,"{'a': 0.5, 'e': 0.1789232057915863}",25,0,19.52834497992269,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1122,False,"{'a': 0.5, 'e': 0.17864875922158993}",20,12,14.908836049752635,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.5, 'e': 0.17837473361945763}",20,10,11.250250369734053,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.5, 'e': 0.1781011283394756}",20,6,-29.759533445171208,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 0.17782794273692057}",20,13,0.6398888680514607,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1126,False,"{'a': 0.5, 'e': 0.17755517616805797}",25,14,19.056206968867958,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.5, 'e': 0.17728282799014086}",30,21,-8.690956994261697,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1128,False,"{'a': 0.5, 'e': 0.17701089756140803}",25,11,-4.099996867229477,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 0.1767393842410828}",20,13,11.78775099236032,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.5, 'e': 0.1764682873893712}",30,12,-23.691976816077556,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1131,False,"{'a': 0.5, 'e': 0.17619760636746076}",20,15,10.3591266226146,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.5, 'e': 0.1759273405375189}",25,11,13.495781793756981,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1133,False,"{'a': 0.5, 'e': 0.17565748926269123}",25,7,-19.156591897731282,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1134,False,"{'a': 0.5, 'e': 0.17538805190710038}",25,12,23.330901171278224,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.5, 'e': 0.1751190278358442}",25,7,13.121214020444112,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1136,False,"{'a': 0.5, 'e': 0.17485041641499455}",35,11,-13.493685641025987,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
1137,False,"{'a': 0.5, 'e': 0.17458221701159557}",20,16,8.735983810223043,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.17431442899366226}",20,0,3.1421322386117096,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1139,False,"{'a': 0.5, 'e': 0.1740470517301791}",20,0,-14.974219535790123,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1140,False,"{'a': 0.5, 'e': 0.17378008459109834}",25,4,-12.361565043697823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1141,False,"{'a': 0.5, 'e': 0.17351352694733882}",25,14,-29.305162739580876,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1142,False,"{'a': 0.5, 'e': 0.1732473781707841}",25,17,-8.10130606917302,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1143,False,"{'a': 0.5, 'e': 0.17298163763428137}",30,19,23.220758768784915,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.5, 'e': 0.17271630471163976}",20,11,17.441033928941323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.5, 'e': 0.17245137877762884}",20,8,22.08947827492293,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.5, 'e': 0.17218685920797727}",30,18,23.734671345926756,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 0.17192274537937122}",25,15,6.23203549504349,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 0.171659036669453}",20,10,15.464521137706093,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.5, 'e': 0.17139573245681947}",20,6,-20.308262921544785,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1150,False,"{'a': 0.5, 'e': 0.1711328321210207}",25,11,13.827112027926322,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1151,False,"{'a': 0.5, 'e': 0.17087033504255852}",20,1,30.80810604597877,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.5, 'e': 0.17060824060288482}",30,21,14.830618032256869,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.5, 'e': 0.17034654818440043}",30,11,15.5817246044597,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1154,False,"{'a': 0.5, 'e': 0.1700852571704534}",30,14,16.810456447993502,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 0.16982436694533773}",20,8,-30.52947014640543,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1156,False,"{'a': 0.5, 'e': 0.16956387689429175}",20,8,1.758346795048227,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1157,False,"{'a': 0.5, 'e': 0.16930378640349683}",25,7,27.20922995567528,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 0.16904409486007588}",25,10,19.49428999980697,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.1687848016520918}",25,1,31.800574828253733,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.5, 'e': 0.16852590616854624}",25,7,24.925224746944323,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.5, 'e': 0.16826740779937788}",20,15,11.341961016536619,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.5, 'e': 0.16800930593546137}",30,24,13.984342920804336,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.5, 'e': 0.16775159996860556}",30,18,-3.32712169782952,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1164,False,"{'a': 0.5, 'e': 0.1674942892915522}",30,2,5.918206995879807,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 0}",1
1165,False,"{'a': 0.5, 'e': 0.1672373732979745}",25,2,5.496632821391108,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 0.16698085138247573}",20,8,6.265491189807642,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1167,False,"{'a': 0.5, 'e': 0.16672472294058777}",25,10,14.0833321994972,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 0.1664689873687696}",30,18,-23.660432886631746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1169,False,"{'a': 0.5, 'e': 0.1662136440644061}",20,12,3.8373541042479506,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1170,False,"{'a': 0.5, 'e': 0.1659586924258064}",25,0,-33.55534066588649,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1171,False,"{'a': 0.5, 'e': 0.1657041318522025}",20,2,20.990687978437773,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.5, 'e': 0.16544996174374807}",20,5,-15.581858867144938,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1173,False,"{'a': 0.5, 'e': 0.16519618150151666}",20,8,-30.0627363619333,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
1174,False,"{'a': 0.5, 'e': 0.1649427905275007}",20,0,6.627951049727574,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1175,False,"{'a': 0.5, 'e': 0.16468978822460967}",20,12,11.44251860340255,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.5, 'e': 0.16443717399666918}",20,6,11.149328747311603,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.16418494724841914}",20,7,13.007272410532888,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1178,False,"{'a': 0.5, 'e': 0.16393310738551248}",20,5,3.9881175980345906,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 0.16368165381451394}",25,5,8.092525500155102,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1180,False,"{'a': 0.5, 'e': 0.16343058594289833}",30,0,22.632552597215177,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1181,False,"{'a': 0.5, 'e': 0.1631799031790495}",20,7,22.368173792348554,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.5, 'e': 0.16292960493225864}",25,13,14.93776938092627,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.5, 'e': 0.16267969061272303}",30,10,20.428761225028094,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1184,False,"{'a': 0.5, 'e': 0.16243015963154478}",20,12,18.042098736350958,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.5, 'e': 0.16218101140072907}",20,0,18.917854328008936,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1186,False,"{'a': 0.5, 'e': 0.1619322453331832}",25,8,11.560502457957718,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1187,False,"{'a': 0.5, 'e': 0.16168386084271483}",25,6,11.919584196184209,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1188,False,"{'a': 0.5, 'e': 0.1614358573440309}",20,12,3.347969626154339,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1189,False,"{'a': 0.5, 'e': 0.16118823425273604}",20,0,-6.283528459889636,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
1190,False,"{'a': 0.5, 'e': 0.1609409909853313}",25,0,38.90808734305046,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1191,False,"{'a': 0.5, 'e': 0.16069412695921279}",35,17,20.032606504280913,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1192,False,"{'a': 0.5, 'e': 0.16044764159267014}",20,0,14.091274567150467,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1193,False,"{'a': 0.5, 'e': 0.1602015343048854}",35,21,18.050068339767414,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1194,False,"{'a': 0.5, 'e': 0.1599558045159314}",20,8,20.4620845950532,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.5, 'e': 0.15971045164677058}",20,16,7.661673013494852,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.5, 'e': 0.1594654751192536}",25,6,11.58542677637088,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1197,False,"{'a': 0.5, 'e': 0.1592208743561178}",20,8,13.120402801201353,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1198,False,"{'a': 0.5, 'e': 0.15897664878098605}",20,0,33.31473563415163,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1199,False,"{'a': 0.5, 'e': 0.15873279781836533}",25,17,14.541110121184476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.5, 'e': 0.1584893208936453}",20,16,7.988736010397564,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.5, 'e': 0.15824621743309705}",20,0,-28.472029073408017,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1202,False,"{'a': 0.5, 'e': 0.1580034868638717}",30,23,9.082564125385769,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.5, 'e': 0.157761128613999}",20,7,26.85995848241263,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.5, 'e': 0.15751914211238607}",20,0,20.01347379013031,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1205,False,"{'a': 0.5, 'e': 0.15727752678881607}",25,15,5.217662298020202,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1206,False,"{'a': 0.5, 'e': 0.15703628207394665}",20,1,-39.51466837776561,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 1}",1
1207,False,"{'a': 0.5, 'e': 0.15679540739930897}",25,14,13.80716137157636,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.5, 'e': 0.15655490219730597}",25,14,23.142892476744795,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.5, 'e': 0.1563147659012113}",20,6,26.78551842246164,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.5, 'e': 0.15607499794516794}",20,11,16.078010287756832,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.5, 'e': 0.1558355977641867}",20,13,0.764975646278985,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1212,False,"{'a': 0.5, 'e': 0.15559656479414516}",20,12,16.187535442560737,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.5, 'e': 0.15535789847178605}",20,16,7.458720502531929,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.5, 'e': 0.15511959823471622}",20,10,19.05328910797006,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.5, 'e': 0.15488166352140503}",20,16,5.18034260429832,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.5, 'e': 0.15464409377118324}",25,15,21.02546772968643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.5, 'e': 0.15440688842424163}",20,0,-22.806304350833997,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
